Date,Price,USD / MYR Price
6/1/2010,1227.80,3.311
6/2/2010,1215.00,3.293
6/3/2010,1215.00,3.271
6/4/2010,1203.50,3.2755
6/7/2010,1215.00,3.334
6/8/2010,1246.00,3.327
6/9/2010,1233.50,3.319
6/10/2010,1217.50,3.302
6/11/2010,1220.00,3.2845
6/14/2010,1223.80,3.254
6/15/2010,1225.00,3.2685
6/16/2010,1234.50,3.257
6/17/2010,1245.00,3.2595
6/18/2010,1256.00,3.2535
6/21/2010,1254.50,3.1883
6/22/2010,1236.00,3.219
6/23/2010,1226.50,3.229
6/24/2010,1236.30,3.234
6/25/2010,1254.00,3.2508
6/28/2010,1261.00,3.2235
6/29/2010,1234.50,3.246
6/30/2010,1244.00,3.244
7/1/2010,1234.00,3.236
7/2/2010,1201.50,3.225
7/5/2010,1208.00,3.2085
7/6/2010,1195.00,3.206
7/7/2010,1193.30,3.2205
7/8/2010,1193.50,3.1937
7/9/2010,1208.80,3.199
7/12/2010,1205.50,3.204
7/13/2010,1216.00,3.203
7/14/2010,1207.00,3.1985
7/15/2010,1208.00,3.199
7/16/2010,1189.30,3.2055
7/19/2010,1181.00,3.2275
7/20/2010,1183.00,3.213
7/21/2010,1191.50,3.216
7/22/2010,1199.50,3.2065
7/23/2010,1190.50,3.2025
7/26/2010,1183.50,3.1975
7/27/2010,1168.00,3.1845
7/28/2010,1157.00,3.194
7/29/2010,1162.50,3.183
7/30/2010,1169.00,3.1837
8/2/2010,1188.50,3.1615
8/3/2010,1187.50,3.1585
8/4/2010,1199.50,3.1695
8/5/2010,1192.50,3.1575
8/6/2010,1207.80,3.1487
8/9/2010,1203.00,3.1425
8/10/2010,1192.50,3.1535
8/11/2010,1205.50,3.172
8/12/2010,1213.00,3.185
8/13/2010,1214.30,3.1685
8/16/2010,1223.50,3.1815
8/17/2010,1226.00,3.1561
8/18/2010,1218.00,3.1455
8/19/2010,1233.50,3.1311
8/20/2010,1223.50,3.1421
8/23/2010,1226.00,3.1322
8/24/2010,1222.00,3.1431
8/25/2010,1237.50,3.1471
8/26/2010,1237.00,3.1401
8/27/2010,1235.00,3.1396
8/30/2010,1235.00,3.1412
8/31/2010,1246.00,3.15
9/1/2010,1246.50,3.1295
9/2/2010,1248.50,3.1275
9/3/2010,1240.50,3.1151
9/6/2010,1249.00,3.1151
9/7/2010,1256.80,3.1255
9/8/2010,1255.00,3.1145
9/9/2010,1255.00,3.1071
9/10/2010,1246.50,3.1115
9/13/2010,1243.80,3.1025
9/14/2010,1265.50,3.106
9/15/2010,1267.00,3.1175
9/16/2010,1272.50,3.1175
9/17/2010,1274.00,3.102
9/20/2010,1279.30,3.103
9/21/2010,1275.00,3.101
9/22/2010,1293.50,3.091
9/23/2010,1290.80,3.0955
9/24/2010,1297.00,3.093
9/27/2010,1297.00,3.0911
9/28/2010,1294.00,3.093
9/29/2010,1307.50,3.085
9/30/2010,1307.00,3.087
10/1/2010,1316.30,3.0855
10/4/2010,1313.50,3.092
10/5/2010,1330.50,3.0965
10/6/2010,1346.50,3.0925
10/7/2010,1345.00,3.0905
10/8/2010,1341.50,3.1145
10/11/2010,1351.50,3.1015
10/12/2010,1348.50,3.1085
10/13/2010,1365.50,3.093
10/14/2010,1373.30,3.083
10/15/2010,1367.50,3.0835
10/18/2010,1367.30,3.0925
10/19/2010,1339.00,3.1085
10/20/2010,1339.00,3.1215
10/21/2010,1343.50,3.106
10/22/2010,1322.50,3.114
10/25/2010,1337.50,3.0935
10/26/2010,1329.50,3.0965
10/27/2010,1324.50,3.1077
10/28/2010,1333.50,3.1095
10/29/2010,1346.80,3.111
11/1/2010,1354.50,3.0925
11/2/2010,1351.00,3.089
11/3/2010,1345.50,3.085
11/4/2010,1381.00,3.0831
11/5/2010,1395.50,3.0831
11/8/2010,1388.50,3.0925
11/9/2010,1421.00,3.0975
11/10/2010,1390.50,3.0895
11/11/2010,1398.50,3.0915
11/12/2010,1388.50,3.1115
11/15/2010,1368.50,3.1395
11/16/2010,1349.00,3.1305
11/17/2010,1337.50,3.1305
11/18/2010,1350.30,3.1205
11/19/2010,1342.50,3.115
11/22/2010,1356.50,3.102
11/23/2010,1377.50,3.1295
11/24/2010,1372.50,3.1375
11/25/2010,1373.30,3.132
11/26/2010,1355.00,3.154
11/29/2010,1357.00,3.1525
11/30/2010,1383.50,3.1675
12/1/2010,1385.50,3.152
12/2/2010,1389.00,3.153
12/3/2010,1403.50,3.148
12/6/2010,1415.30,3.145
12/7/2010,1420.00,3.145
12/8/2010,1385.50,3.145
12/9/2010,1391.30,3.1425
12/10/2010,1375.30,3.133
12/13/2010,1399.00,3.14
12/14/2010,1394.50,3.1285
12/15/2010,1388.80,3.1375
12/16/2010,1363.00,3.1365
12/17/2010,1368.50,3.1335
12/20/2010,1380.00,3.145
12/21/2010,1383.00,3.135
12/22/2010,1387.00,3.132
12/23/2010,1373.50,3.1175
12/24/2010,1373.50,3.0955
12/27/2010,1373.50,3.095
12/28/2010,1373.50,3.0945
12/29/2010,1412.50,3.0895
12/30/2010,1405.50,3.0835
12/31/2010,1405.50,3.0835
1/3/2011,1405.50,3.0645
1/4/2011,1388.50,3.0645
1/5/2011,1368.00,3.068
1/6/2011,1368.50,3.0715
1/7/2011,1367.00,3.0695
1/10/2011,1368.30,3.0805
1/11/2011,1374.00,3.072
1/12/2011,1378.80,3.0628
1/13/2011,1381.50,3.0545
1/14/2011,1367.00,3.059
1/17/2011,1360.50,3.0585
1/18/2011,1369.50,3.0575
1/19/2011,1372.00,3.0525
1/20/2011,1345.50,3.0525
1/21/2011,1343.50,3.0615
1/24/2011,1343.00,3.0555
1/25/2011,1324.00,3.052
1/26/2011,1328.00,3.0515
1/27/2011,1334.50,3.0525
1/28/2011,1319.00,3.0555
1/31/2011,1327.00,3.0615
2/1/2011,1331.50,3.0615
2/2/2011,1337.00,3.0435
2/3/2011,1328.00,3.0435
2/4/2011,1355.00,3.0435
2/7/2011,1347.50,3.0375
2/8/2011,1363.50,3.0335
2/9/2011,1365.00,3.0385
2/10/2011,1353.30,3.0455
2/11/2011,1364.00,3.053
2/14/2011,1365.00,3.0535
2/15/2011,1372.80,3.0535
2/16/2011,1371.30,3.045
2/17/2011,1379.00,3.0455
2/18/2011,1383.50,3.034
2/21/2011,1403.00,3.0345
2/22/2011,1401.00,3.0425
2/23/2011,1409.30,3.047
2/24/2011,1411.50,3.065
2/25/2011,1402.50,3.0525
2/28/2011,1411.00,3.0505
3/1/2011,1420.80,3.0345
3/2/2011,1435.50,3.036
3/3/2011,1421.50,3.031
3/4/2011,1427.00,3.0295
3/7/2011,1437.50,3.0305
3/8/2011,1426.30,3.0335
3/9/2011,1431.00,3.0335
3/10/2011,1413.30,3.0355
3/11/2011,1411.50,3.04
3/14/2011,1422.30,3.0375
3/15/2011,1400.50,3.0675
3/16/2011,1402.00,3.05
3/17/2011,1403.80,3.0545
3/18/2011,1420.00,3.0528
3/21/2011,1432.00,3.0328
3/22/2011,1426.00,3.0295
3/23/2011,1439.50,3.027
3/24/2011,1447.00,3.028
3/25/2011,1436.00,3.027
3/28/2011,1417.00,3.026
3/29/2011,1417.50,3.03
3/30/2011,1425.50,3.0269
3/31/2011,1439.00,3.0265
4/1/2011,1418.00,3.0264
4/4/2011,1435.50,3.0261
4/5/2011,1433.50,3.0265
4/6/2011,1461.50,3.025
4/7/2011,1459.50,3.029
4/8/2011,1469.50,3.0225
4/11/2011,1468.00,3.0205
4/12/2011,1450.50,3.0275
4/13/2011,1457.50,3.0235
4/14/2011,1465.80,3.0225
4/15/2011,1476.80,3.023
4/18/2011,1493.00,3.0235
4/19/2011,1490.50,3.0245
4/20/2011,1501.00,3.0159
4/21/2011,1504.00,3.008
4/22/2011,1504.00,3.004
4/25/2011,1504.00,2.9928
4/26/2011,1497.50,2.989
4/27/2011,1511.00,2.978
4/28/2011,1535.50,2.965
4/29/2011,1535.50,2.9625
5/2/2011,1535.50,2.9625
5/3/2011,1540.30,2.974
5/4/2011,1541.00,2.9755
5/5/2011,1511.00,3
5/6/2011,1486.50,3.0035
5/9/2011,1502.00,2.988
5/10/2011,1513.50,2.9885
5/11/2011,1508.00,2.9806
5/12/2011,1489.50,3.014
5/13/2011,1505.80,3.0025
5/16/2011,1500.80,3.0445
5/17/2011,1478.50,3.0425
5/18/2011,1496.50,3.0325
5/19/2011,1493.00,3.0315
5/20/2011,1490.80,3.012
5/23/2011,1510.50,3.06
5/24/2011,1527.00,3.0507
5/25/2011,1526.30,3.0615
5/26/2011,1518.50,3.0455
5/27/2011,1533.00,3.0275
5/30/2011,1533.00,3.018
5/31/2011,1536.50,3.0105
6/1/2011,1533.80,3.0105
6/2/2011,1539.50,3.0175
6/3/2011,1540.00,3.0105
6/6/2011,1549.00,3.005
6/7/2011,1545.00,3.005
6/8/2011,1537.80,3.0165
6/9/2011,1537.80,3.0215
6/10/2011,1529.30,3.021
6/13/2011,1526.30,3.0415
6/14/2011,1516.00,3.0305
6/15/2011,1529.80,3.032
6/16/2011,1523.30,3.0485
6/17/2011,1537.50,3.0375
6/20/2011,1544.00,3.0435
6/21/2011,1544.80,3.029
6/22/2011,1552.50,3.0245
6/23/2011,1523.00,3.032
6/24/2011,1514.80,3.04
6/27/2011,1498.00,3.0575
6/28/2011,1499.00,3.0485
6/29/2011,1504.30,3.0355
6/30/2011,1505.50,3.0195
7/1/2011,1483.00,3.01
7/4/2011,1495.00,3.0035
7/5/2011,1510.00,3.0085
7/6/2011,1527.30,3.0105
7/7/2011,1527.50,3.0095
7/8/2011,1541.50,2.993
7/11/2011,1555.50,3.0105
7/12/2011,1550.50,3.032
7/13/2011,1579.00,3.0205
7/14/2011,1590.50,3.0055
7/15/2011,1587.00,3.0065
7/18/2011,1599.00,3.014
7/19/2011,1601.00,3.0062
7/20/2011,1586.00,2.9975
7/21/2011,1601.00,2.995
7/22/2011,1602.00,2.975
7/25/2011,1613.50,2.973
7/26/2011,1612.80,2.955
7/27/2011,1625.00,2.9425
7/28/2011,1613.50,2.9485
7/29/2011,1628.50,2.9655
8/1/2011,1623.00,2.9385
8/2/2011,1637.80,2.9585
8/3/2011,1669.30,2.9675
8/4/2011,1679.50,2.981
8/5/2011,1658.80,3.0095
8/8/2011,1693.00,3.019
8/9/2011,1736.00,3.0245
8/10/2011,1772.00,3.0055
8/11/2011,1760.00,2.998
8/12/2011,1736.00,3.0005
8/15/2011,1739.00,2.9825
8/16/2011,1782.50,2.9805
8/17/2011,1790.00,2.9755
8/18/2011,1824.00,2.9825
8/19/2011,1848.00,2.9815
8/22/2011,1877.50,2.9655
8/23/2011,1876.00,2.9655
8/24/2011,1770.00,2.9765
8/25/2011,1729.00,2.9885
8/26/2011,1788.00,2.9865
8/29/2011,1788.00,2.983
8/30/2011,1825.00,2.983
8/31/2011,1813.50,2.983
9/1/2011,1821.00,2.9885
9/2/2011,1875.30,2.9642
9/5/2011,1895.00,2.9766
9/6/2011,1895.00,2.9815
9/7/2011,1810.00,2.9835
9/8/2011,1855.00,2.9915
9/9/2011,1851.00,3.0075
9/12/2011,1834.00,3.0298
9/13/2011,1820.00,3.0565
9/14/2011,1818.50,3.0783
9/15/2011,1782.00,3.0892
9/16/2011,1794.00,3.0892
9/19/2011,1794.00,3.115
9/20/2011,1799.00,3.1195
9/21/2011,1793.00,3.125
9/22/2011,1722.00,3.1485
9/23/2011,1689.00,3.166
9/26/2011,1598.00,3.1811
9/27/2011,1659.00,3.1445
9/28/2011,1643.00,3.1625
9/29/2011,1613.00,3.1784
9/30/2011,1620.00,3.1885
10/3/2011,1655.50,3.2105
10/4/2011,1638.00,3.1985
10/5/2011,1617.00,3.191
10/6/2011,1635.00,3.1785
10/7/2011,1652.00,3.158
10/10/2011,1661.00,3.1255
10/11/2011,1663.00,3.1425
10/12/2011,1682.00,3.126
10/13/2011,1656.00,3.1405
10/14/2011,1678.00,3.1275
10/17/2011,1682.00,3.0998
10/18/2011,1631.00,3.1342
10/19/2011,1652.50,3.105
10/20/2011,1620.00,3.1255
10/21/2011,1642.50,3.1485
10/24/2011,1652.00,3.1345
10/25/2011,1656.00,3.1285
10/26/2011,1715.00,3.1285
10/27/2011,1718.00,3.102
10/28/2011,1741.00,3.0635
10/31/2011,1722.00,3.068
11/1/2011,1699.00,3.12
11/2/2011,1743.00,3.1325
11/3/2011,1758.00,3.1425
11/4/2011,1749.00,3.1135
11/7/2011,1782.00,3.1225
11/8/2011,1795.00,3.1275
11/9/2011,1784.00,3.1165
11/10/2011,1756.00,3.1515
11/11/2011,1773.00,3.142
11/14/2011,1776.00,3.1357
11/15/2011,1785.00,3.154
11/16/2011,1756.00,3.151
11/17/2011,1742.50,3.157
11/18/2011,1719.00,3.1625
11/21/2011,1702.00,3.1845
11/22/2011,1699.00,3.1775
11/23/2011,1681.00,3.1835
11/24/2011,1692.50,3.1835
11/25/2011,1688.50,3.196
11/28/2011,1714.00,3.196
11/29/2011,1717.00,3.1805
11/30/2011,1746.00,3.1785
12/1/2011,1752.00,3.14
12/2/2011,1747.00,3.129
12/5/2011,1744.00,3.1345
12/6/2011,1708.00,3.136
12/7/2011,1735.50,3.1245
12/8/2011,1715.00,3.1335
12/9/2011,1709.00,3.1525
12/12/2011,1659.50,3.162
12/13/2011,1672.50,3.1816
12/14/2011,1603.00,3.1835
12/15/2011,1574.00,3.1864
12/16/2011,1594.00,3.178
12/19/2011,1598.00,3.1825
12/20/2011,1613.50,3.1784
12/21/2011,1608.00,3.1625
12/22/2011,1606.50,3.1665
12/23/2011,1606.50,3.1575
12/26/2011,1606.50,3.1575
12/27/2011,1606.50,3.1733
12/28/2011,1571.00,3.1655
12/29/2011,1531.00,3.1775
12/30/2011,1531.00,3.17
1/2/2012,1531.00,3.1723
1/3/2012,1598.00,3.149
1/4/2012,1613.00,3.1365
1/5/2012,1599.00,3.1485
1/6/2012,1616.50,3.1475
1/9/2012,1615.00,3.1535
1/10/2012,1637.00,3.138
1/11/2012,1634.50,3.1395
1/12/2012,1661.00,3.1415
1/13/2012,1635.50,3.1345
1/16/2012,1641.00,3.1395
1/17/2012,1656.00,3.1238
1/18/2012,1647.00,3.1178
1/19/2012,1655.00,3.1055
1/20/2012,1653.00,3.1075
1/23/2012,1675.50,3.1075
1/24/2012,1665.50,3.1075
1/25/2012,1650.00,3.0767
1/26/2012,1727.00,3.0415
1/27/2012,1726.00,3.0425
1/30/2012,1729.00,3.0575
1/31/2012,1744.00,3.0415
2/1/2012,1740.00,3.0415
2/2/2012,1751.00,3.0185
2/3/2012,1734.00,3.0112
2/6/2012,1719.00,3.0112
2/7/2012,1724.00,3.0112
2/8/2012,1746.00,3.003
2/9/2012,1748.00,3.0076
2/10/2012,1711.50,3.0285
2/13/2012,1720.00,3.026
2/14/2012,1722.00,3.046
2/15/2012,1733.00,3.0355
2/16/2012,1713.00,3.0585
2/17/2012,1723.00,3.0435
2/20/2012,1733.00,3.0208
2/21/2012,1748.00,3.019
2/22/2012,1752.00,3.027
2/23/2012,1777.00,3.015
2/24/2012,1777.50,3.0125
2/27/2012,1772.00,3.024
2/28/2012,1781.00,3.0105
2/29/2012,1770.00,2.9955
3/1/2012,1714.00,3.0012
3/2/2012,1707.00,2.9977
3/5/2012,1705.00,3.0205
3/6/2012,1669.00,3.0235
3/7/2012,1677.50,3.026
3/8/2012,1690.00,3.01
3/9/2012,1687.50,3.0095
3/12/2012,1697.50,3.0275
3/13/2012,1690.00,3.03
3/14/2012,1644.30,3.0515
3/15/2012,1648.00,3.0587
3/16/2012,1658.00,3.0575
3/19/2012,1661.50,3.053
3/20/2012,1656.80,3.0825
3/21/2012,1649.30,3.074
3/22/2012,1635.50,3.082
3/23/2012,1664.00,3.077
3/26/2012,1680.30,3.0747
3/27/2012,1692.00,3.057
3/28/2012,1676.00,3.0648
3/29/2012,1657.50,3.0643
3/30/2012,1662.50,3.0617
4/2/2012,1677.50,3.0545
4/3/2012,1676.30,3.0475
4/4/2012,1621.00,3.0635
4/5/2012,1631.00,3.0665
4/6/2012,1631.00,3.0645
4/9/2012,1631.00,3.0715
4/10/2012,1644.00,3.0657
4/11/2012,1658.00,3.068
4/12/2012,1668.50,3.0707
4/13/2012,1666.50,3.0566
4/16/2012,1653.00,3.0737
4/17/2012,1635.50,3.0675
4/18/2012,1644.00,3.064
4/19/2012,1650.00,3.0657
4/20/2012,1641.50,3.0616
4/23/2012,1629.00,3.0663
4/24/2012,1649.50,3.0652
4/25/2012,1637.80,3.0572
4/26/2012,1653.50,3.0459
4/27/2012,1663.50,3.043
4/30/2012,1651.30,3.0255
5/1/2012,1664.00,3.0332
5/2/2012,1648.00,3.0279
5/3/2012,1637.80,3.0345
5/4/2012,1643.80,3.0477
5/7/2012,1643.80,3.0525
5/8/2012,1602.50,3.0548
5/9/2012,1582.50,3.0702
5/10/2012,1598.50,3.067
5/11/2012,1583.00,3.0717
5/14/2012,1558.50,3.0768
5/15/2012,1556.50,3.0805
5/16/2012,1548.50,3.1165
5/17/2012,1554.00,3.1135
5/18/2012,1589.50,3.1327
5/21/2012,1592.50,3.1335
5/22/2012,1582.50,3.1195
5/23/2012,1549.00,3.145
5/24/2012,1568.50,3.1485
5/25/2012,1569.50,3.153
5/28/2012,1574.60,3.1465
5/29/2012,1579.50,3.1502
5/30/2012,1540.00,3.163
5/31/2012,1558.00,3.1718
6/1/2012,1606.00,3.1985
6/4/2012,1606.00,3.1995
6/5/2012,1606.00,3.1995
6/6/2012,1635.00,3.1755
6/7/2012,1606.00,3.1605
6/8/2012,1576.50,3.1845
6/11/2012,1584.00,3.17
6/12/2012,1603.50,3.181
6/13/2012,1619.50,3.1765
6/14/2012,1613.50,3.1885
6/15/2012,1627.30,3.159
6/18/2012,1615.50,3.1575
6/19/2012,1625.50,3.1565
6/20/2012,1601.00,3.1555
6/21/2012,1582.00,3.1765
6/22/2012,1565.50,3.1905
6/25/2012,1570.00,3.1965
6/26/2012,1576.00,3.1925
6/27/2012,1573.50,3.1925
6/28/2012,1558.50,3.1955
6/29/2012,1598.50,3.1705
7/2/2012,1592.00,3.1635
7/3/2012,1617.50,3.152
7/4/2012,1613.50,3.1545
7/5/2012,1604.00,3.1625
7/6/2012,1587.00,3.1725
7/9/2012,1585.00,3.1887
7/10/2012,1595.30,3.1745
7/11/2012,1577.00,3.1775
7/12/2012,1556.30,3.19
7/13/2012,1595.50,3.184
7/16/2012,1589.80,3.1785
7/17/2012,1585.30,3.1645
7/18/2012,1575.30,3.1615
7/19/2012,1584.00,3.1505
7/20/2012,1576.30,3.1555
7/23/2012,1572.30,3.1735
7/24/2012,1583.30,3.178
7/25/2012,1601.00,3.174
7/26/2012,1618.00,3.1635
7/27/2012,1618.30,3.1615
7/30/2012,1617.80,3.1515
7/31/2012,1622.00,3.1245
8/1/2012,1599.00,3.1145
8/2/2012,1597.00,3.126
8/3/2012,1602.00,3.126
8/6/2012,1610.00,3.106
8/7/2012,1611.00,3.1015
8/8/2012,1613.30,3.1085
8/9/2012,1615.00,3.1045
8/10/2012,1618.50,3.1165
8/13/2012,1622.50,3.1165
8/14/2012,1597.80,3.1147
8/15/2012,1601.80,3.1223
8/16/2012,1604.50,3.1322
8/17/2012,1614.80,3.1315
8/20/2012,1615.00,3.1325
8/21/2012,1639.50,3.1325
8/22/2012,1642.00,3.1185
8/23/2012,1665.30,3.0945
8/24/2012,1667.00,3.1
8/27/2012,1667.00,3.1095
8/28/2012,1668.00,3.123
8/29/2012,1660.00,3.1215
8/30/2012,1660.50,3.1245
8/31/2012,1648.50,3.1245
9/3/2012,1691.50,3.112
9/4/2012,1697.00,3.1075
9/5/2012,1690.00,3.115
9/6/2012,1701.00,3.1166
9/7/2012,1728.00,3.1115
9/10/2012,1732.00,3.1025
9/11/2012,1736.80,3.089
9/12/2012,1737.00,3.0725
9/13/2012,1733.30,3.0805
9/14/2012,1775.50,3.037
9/17/2012,1770.00,3.037
9/18/2012,1769.50,3.0615
9/19/2012,1766.80,3.0605
9/20/2012,1758.50,3.0695
9/21/2012,1784.50,3.0505
9/24/2012,1762.50,3.071
9/25/2012,1771.50,3.071
9/26/2012,1744.80,3.082
9/27/2012,1763.00,3.0728
9/28/2012,1776.00,3.0565
10/1/2012,1787.00,3.0605
10/2/2012,1775.50,3.051
10/3/2012,1775.30,3.0575
10/4/2012,1791.80,3.0537
10/5/2012,1784.00,3.0545
10/8/2012,1773.50,3.0675
10/9/2012,1774.00,3.0705
10/10/2012,1761.30,3.074
10/11/2012,1769.00,3.067
10/12/2012,1766.80,3.0585
10/15/2012,1736.00,3.057
10/16/2012,1746.50,3.053
10/17/2012,1749.00,3.036
10/18/2012,1743.00,3.036
10/19/2012,1737.00,3.0505
10/22/2012,1726.80,3.052
10/23/2012,1711.00,3.057
10/24/2012,1706.50,3.0585
10/25/2012,1715.50,3.04
10/26/2012,1716.00,3.04
10/29/2012,1707.00,3.057
10/30/2012,1710.00,3.0495
10/31/2012,1719.00,3.046
11/1/2012,1716.30,3.052
11/2/2012,1685.00,3.0525
11/5/2012,1683.50,3.0635
11/6/2012,1691.00,3.0615
11/7/2012,1715.30,3.049
11/8/2012,1717.00,3.0635
11/9/2012,1738.30,3.062
11/12/2012,1735.30,3.0658
11/13/2012,1726.30,3.065
11/14/2012,1725.80,3.059
11/15/2012,1710.00,3.062
11/16/2012,1713.50,3.0715
11/19/2012,1730.50,3.063
11/20/2012,1732.30,3.0595
11/21/2012,1724.00,3.061
11/22/2012,1731.00,3.061
11/23/2012,1734.50,3.059
11/26/2012,1750.50,3.0553
11/27/2012,1746.30,3.046
11/28/2012,1708.00,3.0535
11/29/2012,1725.00,3.0455
11/30/2012,1726.00,3.0398
12/3/2012,1720.00,3.042
12/4/2012,1697.80,3.043
12/5/2012,1694.00,3.0412
12/6/2012,1694.30,3.047
12/7/2012,1701.50,3.0555
12/10/2012,1712.50,3.0595
12/11/2012,1710.00,3.057
12/12/2012,1716.30,3.0515
12/13/2012,1692.80,3.054
12/14/2012,1696.30,3.0565
12/17/2012,1695.80,3.0575
12/18/2012,1694.00,3.056
12/19/2012,1665.00,3.0535
12/20/2012,1650.50,3.0555
12/21/2012,1651.50,3.06
12/24/2012,1651.50,3.065
12/25/2012,1651.50,3.065
12/26/2012,1651.50,3.0678
12/27/2012,1655.50,3.0605
12/28/2012,1657.50,3.062
12/31/2012,1657.50,3.058
1/1/2013,1657.50,3.058
1/2/2013,1693.80,3.0355
1/3/2013,1679.50,3.0315
1/4/2013,1648.00,3.0485
1/7/2013,1645.30,3.043
1/8/2013,1656.00,3.0451
1/9/2013,1657.80,3.0395
1/10/2013,1675.00,3.0243
1/11/2013,1657.50,3.0205
1/14/2013,1666.50,3.0165
1/15/2013,1680.50,3.011
1/16/2013,1676.30,3.019
1/17/2013,1675.00,3.015
1/18/2013,1688.50,3.013
1/21/2013,1687.50,3.0345
1/22/2013,1690.50,3.0425
1/23/2013,1690.30,3.0412
1/24/2013,1671.00,3.0412
1/25/2013,1660.00,3.0445
1/28/2013,1656.50,3.0445
1/29/2013,1663.50,3.0785
1/30/2013,1677.50,3.083
1/31/2013,1664.80,3.107
2/1/2013,1669.00,3.107
2/4/2013,1666.00,3.0933
2/5/2013,1673.50,3.0885
2/6/2013,1674.30,3.0985
2/7/2013,1668.00,3.0915
2/8/2013,1668.30,3.0985
2/11/2013,1652.00,3.0985
2/12/2013,1647.50,3.0985
2/13/2013,1645.00,3.0905
2/14/2013,1646.00,3.09
2/15/2013,1612.30,3.094
2/18/2013,1610.80,3.0985
2/19/2013,1607.80,3.1025
2/20/2013,1588.50,3.0965
2/21/2013,1577.00,3.112
2/22/2013,1576.50,3.1015
2/25/2013,1586.30,3.099
2/26/2013,1590.50,3.102
2/27/2013,1604.30,3.1015
2/28/2013,1588.50,3.0921
3/1/2013,1582.30,3.0945
3/4/2013,1574.30,3.107
3/5/2013,1579.80,3.1025
3/6/2013,1574.00,3.105
3/7/2013,1579.50,3.107
3/8/2013,1581.80,3.106
3/11/2013,1579.00,3.1117
3/12/2013,1594.00,3.109
3/13/2013,1589.30,3.1085
3/14/2013,1586.00,3.112
3/15/2013,1595.50,3.121
3/18/2013,1603.80,3.1315
3/19/2013,1610.80,3.1225
3/20/2013,1607.50,3.1225
3/21/2013,1613.80,3.1215
3/22/2013,1607.80,3.1125
3/25/2013,1599.30,3.098
3/26/2013,1598.00,3.096
3/27/2013,1603.00,3.101
3/28/2013,1598.30,3.0985
3/29/2013,1598.30,3.0935
4/1/2013,1598.30,3.0938
4/2/2013,1583.50,3.088
4/3/2013,1574.80,3.0805
4/4/2013,1546.50,3.08
4/5/2013,1568.00,3.0575
4/8/2013,1575.00,3.0605
4/9/2013,1577.30,3.0365
4/10/2013,1575.00,3.03
4/11/2013,1565.00,3.035
4/12/2013,1535.50,3.0425
4/15/2013,1395.00,3.0415
4/16/2013,1380.00,3.04
4/17/2013,1392.00,3.0305
4/18/2013,1393.80,3.0335
4/19/2013,1405.50,3.036
4/22/2013,1424.50,3.0485
4/23/2013,1408.00,3.057
4/24/2013,1428.50,3.049
4/25/2013,1451.00,3.0365
4/26/2013,1471.50,3.0353
4/29/2013,1467.50,3.033
4/30/2013,1469.00,3.0425
5/1/2013,1454.80,3.0425
5/2/2013,1469.30,3.051
5/3/2013,1469.30,3.0345
5/6/2013,1469.30,2.9775
5/7/2013,1444.30,2.9825
5/8/2013,1468.00,2.9635
5/9/2013,1465.50,2.974
5/10/2013,1426.50,2.9865
5/13/2013,1430.80,2.9965
5/14/2013,1433.80,2.9875
5/15/2013,1410.00,3.0035
5/16/2013,1381.00,3.0115
5/17/2013,1368.80,3.022
5/20/2013,1354.80,3.014
5/21/2013,1360.80,3.0185
5/22/2013,1408.50,3.0215
5/23/2013,1380.50,3.0345
5/24/2013,1390.30,3.0345
5/27/2013,1390.30,3.027
5/28/2013,1376.50,3.0415
5/29/2013,1382.50,3.08
5/30/2013,1413.50,3.0735
5/31/2013,1394.50,3.099
6/3/2013,1402.50,3.099
6/4/2013,1399.50,3.0945
6/5/2013,1404.00,3.0835
6/6/2013,1400.00,3.083
6/7/2013,1386.00,3.0935
6/10/2013,1383.30,3.1285
6/11/2013,1374.30,3.1475
6/12/2013,1382.80,3.1315
6/13/2013,1385.00,3.1325
6/14/2013,1391.30,3.1155
6/17/2013,1384.80,3.1325
6/18/2013,1366.80,3.155
6/19/2013,1372.80,3.1515
6/20/2013,1292.50,3.1986
6/21/2013,1295.30,3.2035
6/24/2013,1286.80,3.2211
6/25/2013,1279.00,3.1845
6/26/2013,1236.30,3.204
6/27/2013,1232.80,3.175
6/28/2013,1192.00,3.1595
7/1/2013,1242.80,3.1645
7/2/2013,1252.50,3.1688
7/3/2013,1250.00,3.1855
7/4/2013,1251.80,3.184
7/5/2013,1212.80,3.1885
7/8/2013,1235.30,3.2095
7/9/2013,1255.50,3.1865
7/10/2013,1256.00,3.1805
7/11/2013,1285.00,3.1685
7/12/2013,1279.80,3.1755
7/15/2013,1284.80,3.1905
7/16/2013,1291.50,3.189
7/17/2013,1297.30,3.1915
7/18/2013,1283.30,3.1945
7/19/2013,1295.80,3.194
7/22/2013,1327.00,3.1805
7/23/2013,1333.50,3.1785
7/24/2013,1335.00,3.1875
7/25/2013,1326.00,3.197
7/26/2013,1331.00,3.208
7/29/2013,1329.80,3.225
7/30/2013,1324.20,3.235
7/31/2013,1314.50,3.2465
8/1/2013,1315.00,3.2425
8/2/2013,1309.30,3.2575
8/5/2013,1304.80,3.2315
8/6/2013,1280.50,3.2465
8/7/2013,1282.50,3.2545
8/8/2013,1298.30,3.2545
8/9/2013,1309.00,3.2545
8/12/2013,1341.00,3.2485
8/13/2013,1328.50,3.2585
8/14/2013,1326.50,3.275
8/15/2013,1329.80,3.2775
